,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
568,Renault Kwid 1.0 RXT,Delhi,2016,"50,594",Petrol,1st,"2,40,499"
569,Hyundai Grand i10 SPORTS 1.2 VTVT,Delhi,2016,"54,578",Petrol + CNG,2nd,"3,67,699"
570,Honda Jazz 1.2 V AT,Delhi,2018,"20,232",Petrol,1st,"6,07,299"
571,Maruti Ciaz VXI PLUS,Delhi,2016,"39,122",Petrol,1st,"6,23,699"
572,Honda City SV MT PETROL,Delhi,2014,"48,201",Petrol,2nd,"4,87,799"
573,Hyundai Elite i20 SPORTZ (O) 1.2,Delhi,2015,"37,023",Petrol,1st,"4,83,299"
574,Mahindra Scorpio S11,Delhi,2020,"6,184",Diesel,1st,"14,61,999"
575,Honda City VX CVT PETROL,Delhi,2015,"44,731",Petrol,1st,"6,39,599"
576,Maruti Swift VXI,Delhi,2014,"49,232",Petrol,2nd,"3,60,999"
577,Maruti Swift Dzire VXI REGALIA,Delhi,2015,"41,516",Petrol,1st,"4,22,999"
578,Volkswagen Polo GT TDI 1.6 MT DIESEL,Delhi,2013,"46,949",Diesel,1st,"3,41,899"
579,Volkswagen Polo COMFORTLINE 1.2L PETROL,Delhi,2013,"17,608",Petrol,1st,"3,41,699"
580,Maruti Baleno DELTA 1.2 K12,Delhi,2015,"12,618",Petrol,1st,"4,73,899"
581,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"51,650",Petrol,1st,"2,56,699"
582,Hyundai i10 MAGNA 1.1 IRDE2,Delhi,2011,"66,838",Petrol,2nd,"2,24,399"
583,Tata Tiago XZA 1.2 REVOTRON,Delhi,2019,"9,184",Petrol,1st,"4,77,299"
584,Maruti Alto 800 LXI,Delhi,2018,"23,900",Petrol,1st,"2,83,299"
585,Hyundai i10 MAGNA 1.2,Delhi,2009,"40,894",Petrol,1st,"1,80,499"
586,Maruti Alto 800 LXI,Delhi,2013,"44,916",Petrol,1st,"2,15,899"
587,Tata Tiago XT 1.2 REVOTRON,Delhi,2017,"36,765",Petrol,1st,"3,40,399"
588,Hyundai i20 MAGNA O 1.2,Delhi,2011,"73,397",Petrol,1st,"2,79,099"
589,Maruti Baleno DELTA DDIS 190,Delhi,2016,"43,702",Diesel,1st,"4,61,699"
590,Hyundai i20 SPORTZ 1.2 VTVT,Delhi,2014,"25,187",Petrol,1st,"3,60,099"
591,Maruti Swift VDI ABS,Delhi,2015,"46,856",Diesel,1st,"4,06,199"
592,Hyundai Elite i20 ASTA 1.2,Delhi,2015,"47,354",Petrol,1st,"4,73,199"
593,Maruti IGNIS DELTA 1.2 K12,Delhi,2017,"34,470",Petrol,2nd,"3,75,499"
594,Maruti Eeco 7 STR,Delhi,2020,"10,788",Petrol,1st,"3,48,999"
595,Maruti Wagon R 1.0 VXI,Delhi,2015,"41,287",Petrol + CNG,1st,"3,47,399"
596,Maruti Swift ZXI,Delhi,2018,"14,234",Petrol,1st,"5,57,099"
597,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2014,"64,201",Petrol,1st,"3,41,999"
598,Maruti Wagon R 1.0 LXI,Delhi,2010,"53,232",Petrol + CNG,4th,"1,84,699"
599,Hyundai Xcent S 1.2 OPT,Delhi,2014,"67,003",Petrol,1st,"3,12,999"
600,Hyundai Verna FLUIDIC 1.6 SX VTVT,Delhi,2014,"47,451",Petrol,1st,"5,12,199"
601,Maruti Baleno DELTA 1.2 K12,Delhi,2018,"28,226",Petrol,1st,"4,90,699"
602,Maruti Swift Dzire VDI BS IV,Delhi,2012,"64,085",Diesel,1st,"3,37,699"
603,Maruti Swift LXI 1.3,Delhi,2008,"61,909",Petrol,1st,"1,96,299"
604,Mahindra TUV300 T6,Delhi,2017,"29,124",Diesel,1st,"5,97,299"
605,Maruti Alto 800 LXI,Delhi,2014,"54,362",Petrol,1st,"2,07,599"
606,Mahindra TUV300 T8 AT,Delhi,2016,"37,219",Diesel,1st,"5,51,499"
607,Honda Brio 1.2 S MT I VTEC,Delhi,2012,"65,954",Petrol,1st,"2,18,899"
608,Maruti Ertiga ZDI,Delhi,2015,"57,933",Diesel,2nd,"5,37,099"
609,Maruti Alto 800 LXI,Delhi,2018,"27,886",Petrol,1st,"2,72,899"
610,Maruti IGNIS DELTA 1.2 K12 AMT,Delhi,2018,"13,971",Petrol,1st,"4,89,999"
611,Hyundai Elite i20 SPORTZ (O) 1.4,Delhi,2015,"58,080",Diesel,2nd,"5,06,399"
612,Maruti Ritz VXI BS IV,Delhi,2011,"74,518",Petrol,1st,"2,13,999"
613,Tata Tiago XM 1.2 REVOTRON,Delhi,2016,"43,387",Petrol,1st,"3,21,899"
614,Maruti Swift LXI,Delhi,2012,"65,916",Petrol,1st,"3,36,199"
615,Maruti Alto K10 VXI,Delhi,2016,"47,783",Petrol + CNG,1st,"2,42,999"
616,Maruti Baleno ZETA 1.2 K12,Delhi,2018,"11,025",Petrol,1st,"5,75,299"
617,Maruti Dzire LXI,Delhi,2019,"22,665",Petrol,1st,"5,25,999"
618,Hyundai i10 MAGNA 1.1 IRDE2,Delhi,2015,"50,367",Petrol,1st,"2,83,599"
619,Renault Duster 85 PS RXL OPT,Delhi,2013,"76,169",Diesel,1st,"4,10,299"
620,Honda WR-V 1.2 i-VTEC S MT,Delhi,2017,"17,021",Petrol,1st,"5,94,399"
621,Maruti Vitara Brezza VDI,Delhi,2018,"26,170",Diesel,1st,"8,14,499"
622,Hyundai i20 MAGNA O 1.2,Delhi,2010,"52,125",Petrol,2nd,"2,07,599"
623,Hyundai Elite i20 SPORTZ 1.2,Delhi,2015,"53,171",Petrol,1st,"4,78,099"
624,Honda City SV MT PETROL,Delhi,2014,"28,847",Petrol,1st,"5,22,099"
625,Maruti Swift VXI 1.3,Delhi,2007,"95,040",Petrol,1st,"1,39,999"
626,Maruti Wagon R 1.0 LXI,Delhi,2010,"80,357",Petrol,1st,"1,75,499"
627,Maruti Swift Dzire LXI OPT,Delhi,2015,"58,031",Petrol,1st,"3,74,099"
628,Honda City S AT,Delhi,2012,"81,212",Petrol,2nd,"3,31,999"
629,Honda Amaze 1.2 SMT I VTEC,Delhi,2019,"4,693",Petrol,1st,"5,82,499"
630,Maruti Swift Dzire VDI BS IV,Delhi,2013,"63,949",Diesel,1st,"3,64,699"
631,Maruti Vitara Brezza ZDI + AMT,Delhi,2019,"8,091",Diesel,1st,"9,07,399"
632,Honda City V MT PETROL,Delhi,2016,"56,403",Petrol,1st,"5,64,799"
633,Ford Fiesta TITANIUM DIESEL,Delhi,2012,"68,356",Diesel,2nd,"3,12,599"
634,Honda City V MT PETROL,Delhi,2010,"81,188",Petrol,1st,"2,91,099"
635,Hyundai i10 SPORTZ 1.2,Delhi,2008,"44,219",Petrol,1st,"1,55,399"
636,Renault Kwid RXL,Delhi,2018,"31,537",Petrol,1st,"2,77,299"
637,Volkswagen Polo COMFORTLINE 1.5L DIESEL,Delhi,2014,"60,020",Diesel,1st,"3,75,799"
638,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Delhi,2019,"22,090",Petrol + CNG,1st,"3,84,499"
639,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"69,943",Petrol,1st,"2,78,499"
640,Maruti Alto LXI,Delhi,2010,"70,239",Petrol,1st,"1,50,499"
641,Hyundai Grand i10 SPORTS 1.2 VTVT,Delhi,2015,"56,795",Petrol,1st,"3,85,999"
642,Hyundai i20 MAGNA O 1.2,Delhi,2010,"72,985",Petrol,1st,"2,19,799"
643,Toyota Etios Liva G,Delhi,2012,"85,100",Petrol,2nd,"2,50,199"
644,Maruti Baleno ZETA 1.2 K12,Delhi,2016,"47,347",Petrol,1st,"4,61,299"
645,Hyundai i10 MAGNA 1.2 KAPPA2,Delhi,2010,"81,321",Petrol,1st,"1,94,299"
646,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2019,"7,794",Petrol,1st,"4,68,199"
647,Maruti Vitara Brezza ZDI,Delhi,2018,"12,149",Diesel,1st,"7,66,799"
648,Maruti Swift VDI ABS,Delhi,2015,"48,232",Diesel,1st,"4,26,099"
649,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Delhi,2015,"52,721",Petrol,2nd,"3,61,699"
650,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2016,"48,792",Petrol + CNG,1st,"3,85,299"
651,Maruti Swift Dzire VDI BS IV,Delhi,2012,"68,930",Diesel,1st,"3,09,999"
652,Renault Duster 85 PS RXL OPT,Delhi,2014,"62,225",Diesel,1st,"3,89,499"
653,Hyundai Xcent S 1.2,Delhi,2015,"56,930",Petrol,1st,"3,98,999"
654,Maruti Baleno ZETA 1.2 K12,Delhi,2016,"54,356",Petrol,1st,"4,67,399"
655,Maruti Ertiga VDI SHVS,Delhi,2018,"55,578",Diesel,1st,"7,60,099"
656,Toyota Innova 2.5 GX 8 STR BS IV,Delhi,2015,"45,613",Diesel,1st,"8,34,099"
657,Maruti Swift Dzire VDI BS IV,Delhi,2012,"94,644",Diesel,1st,"3,07,199"
658,Renault Scala RXZ,Delhi,2013,"63,107",Diesel,1st,"2,36,599"
659,Maruti Alto 800 LXI,Delhi,2017,"56,807",Petrol + CNG,1st,"2,88,999"
660,Renault Kwid RXT,Delhi,2015,"54,227",Petrol,1st,"2,34,099"
661,Maruti Swift VXI,Delhi,2019,"14,327",Petrol,1st,"5,56,199"
662,Maruti Swift ZXI,Delhi,2015,"67,696",Petrol,1st,"3,81,399"
663,Hyundai Elite i20 ASTA 1.2,Delhi,2015,"55,683",Petrol,1st,"5,48,199"
664,Hyundai i10 SPORTZ 1.2 KAPPA2,Delhi,2011,"79,303",Petrol,1st,"2,07,699"
665,Ford Ecosport 1.5 TITANIUM TI VCT AT,Delhi,2015,"50,467",Petrol,1st,"5,45,199"
666,Maruti Ertiga ZDI,Delhi,2014,"65,134",Diesel,1st,"4,84,499"
667,Maruti SX4 ZXI,Delhi,2009,"68,516",Petrol,1st,"1,76,599"
668,Maruti Baleno DELTA 1.2 K12,Delhi,2017,"82,917",Petrol,1st,"4,55,199"
669,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2013,"73,591",Diesel,1st,"3,78,699"
670,Maruti Baleno ZETA 1.2 K12,Delhi,2017,"34,258",Petrol,1st,"5,01,499"
671,Maruti Alto LXI,Delhi,2008,"58,267",Petrol,1st,"1,09,699"
672,Maruti Alto LXI,Delhi,2012,"74,046",Petrol,1st,"1,73,699"
673,Renault Duster RXL 85PS EXPLORE,Delhi,2016,"45,930",Diesel,1st,"5,17,299"
674,Toyota Innova Crysta 2.4 GX 7 STR,Delhi,2017,"43,641",Diesel,1st,"12,60,199"
675,Maruti Alto LXI,Delhi,2008,"54,799",Petrol,1st,"1,12,399"
676,Honda Amaze 1.2 V MT I-VTEC,Delhi,2019,"9,585",Petrol,1st,"6,39,799"
677,Maruti Ciaz VDI (O) SHVS HYBIRD,Delhi,2016,"47,603",Diesel,1st,"5,21,799"
678,Nissan Sunny XL PETROL,Delhi,2012,"82,364",Petrol,1st,"2,81,999"
679,Renault Kwid RXT,Delhi,2018,"39,695",Petrol,1st,"3,01,799"
680,Hyundai Verna FLUIDIC 1.6 CRDI S (o),Delhi,2015,"60,621",Diesel,2nd,"5,88,599"
681,Honda Brio 1.2 S MT I VTEC,Delhi,2012,"68,531",Petrol,1st,"2,62,999"
682,Hyundai Grand i10 MAGNA 1.2 VTVT,Delhi,2015,"57,279",Petrol,1st,"3,08,099"
683,Maruti Wagon R VXI BS III,Delhi,2008,"52,909",Petrol,2nd,"1,07,499"
684,Honda WR-V 1.2 i-VTEC VX MT,Delhi,2018,"28,687",Petrol,1st,"7,38,299"
685,Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,Delhi,2018,"27,486",Petrol,1st,"7,92,599"
686,Hyundai Tucson New 2WD AT GL PETROL,Delhi,2017,"49,755",Petrol,1st,"11,62,399"
687,Maruti Vitara Brezza VDI,Delhi,2019,"32,575",Diesel,1st,"7,30,499"
688,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2013,"67,566",Petrol + CNG,2nd,"3,11,999"
689,Toyota Etios Liva D-4D VXD,Delhi,2014,"59,700",Diesel,2nd,"3,74,799"
690,Maruti SX4 ZXI MT BS IV,Delhi,2010,"81,112",Petrol,2nd,"2,24,699"
691,Skoda Rapid ELEGANCE 1.6 MPFI AT,Delhi,2012,"72,293",Petrol,3rd,"3,53,899"
692,Maruti Vitara Brezza VDI OPT,Delhi,2017,"41,796",Diesel,1st,"6,04,599"
693,Maruti Alto 800 LXI,Delhi,2014,"66,835",Petrol,1st,"2,15,599"
694,Volkswagen Polo TRENDLINE 1.2L DIESEL,Delhi,2012,"84,236",Diesel,1st,"2,08,599"
695,Maruti Alto 800 LXI,Delhi,2018,"48,375",Petrol,1st,"2,72,199"
696,Maruti Swift VDI ABS,Delhi,2015,"63,642",Diesel,1st,"3,99,199"
697,Ford Ecosport 1.5 AMBIENTE TDCI,Delhi,2014,"59,818",Diesel,1st,"4,22,099"
698,Maruti Vitara Brezza ZDI,Delhi,2016,"27,919",Diesel,1st,"7,64,199"
699,Maruti Swift ZXI,Delhi,2012,"72,518",Petrol + CNG,1st,"4,04,799"
700,Toyota Etios Liva D 4D GD SP,Delhi,2013,"64,430",Diesel,1st,"3,21,799"
701,Maruti Eeco 7 STR,Delhi,2018,"44,983",Petrol + CNG,1st,"2,95,799"
702,Mahindra TUV300 T8,Delhi,2017,"34,925",Diesel,1st,"5,95,199"
703,Maruti Baleno ALPHA 1.2 K12,Delhi,2018,"28,594",Petrol,1st,"6,19,899"
704,Hyundai Creta 1.6 S,Delhi,2015,"22,013",Petrol,1st,"8,81,199"
705,Tata Tiago XT 1.2 REVOTRON,Delhi,2016,"55,538",Petrol,1st,"3,43,799"
706,Honda Civic 1.8V AT,Delhi,2010,"86,619",Petrol,2nd,"2,62,099"
707,Hyundai Verna 1.6 SX VTVT (O),Delhi,2017,"15,099",Petrol,1st,"8,52,199"
708,Honda City S MT PETROL,Delhi,2016,"53,345",Petrol,1st,"6,06,999"
709,Maruti Alto 800 LXI,Delhi,2013,"63,169",Petrol + CNG,2nd,"2,41,099"
710,Hyundai i20 SPORTZ 1.2 VTVT,Delhi,2012,"73,368",Petrol,1st,"3,20,499"
711,Maruti Vitara Brezza ZDI PLUS,Delhi,2017,"39,663",Diesel,1st,"7,32,399"
712,Toyota Etios Liva D 4D GD,Delhi,2013,"65,986",Diesel,1st,"3,14,299"
713,Maruti Swift Dzire ZDI,Delhi,2012,"72,105",Diesel,1st,"3,57,699"
714,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2014,"66,962",Petrol,2nd,"2,88,899"
715,Mahindra Scorpio S6 PLUS,Delhi,2017,"42,322",Diesel,1st,"8,56,999"
716,Hyundai i10 ERA 1.1 IRDE,Delhi,2010,"88,895",Petrol,1st,"1,62,199"
717,Hyundai i10 MAGNA 1.2 KAPPA2,Delhi,2010,"87,770",Petrol,1st,"1,95,799"
718,Maruti Ertiga ZXI SMART HYBRID,Delhi,2019,"8,326",Petrol,1st,"9,02,699"
719,Hyundai i10 SPORTZ 1.2,Delhi,2010,"84,850",Petrol,1st,"2,12,099"
720,Hyundai i20 SPORTZ 1.4 CRDI,Delhi,2012,"97,289",Diesel,2nd,"2,69,999"
721,Maruti Swift LXI OPT,Delhi,2015,"73,411",Petrol,1st,"3,42,799"
722,Tata Tiago XZ 1.05 REVOTORQ,Delhi,2017,"87,473",Diesel,1st,"3,59,899"
723,Honda City 1.5 E MT PETROL,Delhi,2009,"96,417",Petrol,1st,"2,51,999"
724,Maruti Swift Dzire VDI BS IV,Delhi,2012,"77,954",Diesel,2nd,"2,93,899"
725,Mahindra Scorpio S7 140 BHP 2WD,Delhi,2018,"36,232",Diesel,1st,"11,55,199"
726,Hyundai Creta 1.6 E + VTVT,Delhi,2018,"19,010",Petrol,1st,"8,66,699"
727,Toyota YARIS V MT,Delhi,2018,"14,459",Petrol,1st,"7,80,299"
728,Hyundai Verna FLUIDIC 1.6 SX VTVT,Delhi,2013,"63,104",Petrol + CNG,3rd,"4,41,199"
729,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Delhi,2013,"67,856",Petrol,2nd,"2,65,099"
730,Hyundai Grand i10 MAGNA 1.1 CRDI,Delhi,2014,"85,203",Diesel,2nd,"2,62,399"
731,Maruti Swift Dzire VXI 1.2 BS IV,Delhi,2012,"79,162",Petrol + CNG,1st,"3,58,799"
732,BMW X1 SDRIVE 20D,Delhi,2016,"25,485",Diesel,2nd,"17,24,199"
733,Renault Duster RXS 85 PS SANDSTORM EDITION,Delhi,2017,"47,645",Diesel,1st,"6,40,299"
734,Maruti Celerio VXI AMT,Delhi,2015,"64,935",Petrol,1st,"3,36,499"
735,Renault Duster 85 PS RXL,Delhi,2012,"84,325",Diesel,1st,"2,90,299"
736,Honda City V MT PETROL,Delhi,2009,"75,188",Petrol,1st,"2,93,999"
737,Honda City V MT PETROL,Delhi,2014,"77,656",Petrol,3rd,"4,83,999"
738,Hyundai i20 MAGNA 1.2 VTVT,Delhi,2009,"86,251",Petrol,2nd,"1,78,199"
739,Maruti Swift VDI ABS,Delhi,2015,"70,952",Diesel,1st,"4,09,999"
740,Ford Ecosport 1.0 ECOBOOST TITANIUM OPT,Delhi,2013,"73,316",Petrol,1st,"3,93,799"
741,Hyundai i10 MAGNA 1.2,Delhi,2008,"94,707",Petrol,1st,"1,53,399"
742,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Delhi,2017,"62,394",Petrol + CNG,1st,"4,24,899"
743,Honda City VX MT PETROL,Delhi,2018,"25,421",Petrol,1st,"8,13,799"
744,Honda Brio 1.2 S (O) MT IVTEC,Delhi,2012,"85,656",Petrol,1st,"2,15,499"
745,Honda City S AT,Delhi,2009,"89,020",Petrol,2nd,"2,60,699"
746,Maruti Ertiga VDI ABS,Delhi,2014,"70,420",Diesel,2nd,"4,58,999"
747,Ssangyong Rexton RX7,Delhi,2013,"75,753",Diesel,1st,"6,00,899"
748,Maruti Ertiga ZXI PLUS,Delhi,2018,"20,024",Petrol,2nd,"6,97,799"
749,Maruti Dzire ZDI Plus AMT,Delhi,2017,"80,717",Diesel,1st,"5,55,599"
750,Maruti Wagon R 1.0 LXI CNG,Delhi,2010,"76,923",Petrol + CNG,1st,"2,49,599"
751,Hyundai Verna FLUIDIC 1.6 SX CRDI,Delhi,2013,"71,625",Diesel,1st,"3,93,899"
752,Honda Brio 1.2 S MT I VTEC,Delhi,2013,"93,013",Petrol,1st,"2,09,999"
753,Maruti Swift VXI AMT,Delhi,2018,"43,627",Petrol,1st,"5,45,399"
754,Honda City S MT PETROL,Delhi,2009,"76,901",Petrol,1st,"2,10,799"
755,Hyundai Tucson New 2WD AT GL DIESEL,Delhi,2017,"50,796",Diesel,1st,"14,02,399"
756,Hyundai i20 SPORTZ 1.4 CRDI,Delhi,2012,"79,907",Diesel,2nd,"2,78,499"
757,Maruti Baleno DELTA 1.2 K12,Delhi,2018,"48,884",Petrol,1st,"4,91,899"
758,Maruti Baleno ZETA 1.2 K12 AMT,Delhi,2019,"9,823",Petrol,1st,"7,08,299"
759,Maruti Dzire VXI,Delhi,2017,"84,757",Petrol,1st,"4,70,599"
760,Maruti Vitara Brezza ZDI,Delhi,2016,"58,078",Diesel,1st,"6,30,899"
761,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Delhi,2018,"41,721",Petrol + CNG,1st,"3,27,999"
762,Mahindra Scorpio S5 2WD,Delhi,2019,"13,601",Diesel,1st,"11,63,199"
763,Ford Ecosport 1.5 TITANIUM TI VCT,Delhi,2018,"14,253",Petrol,1st,"7,93,299"
764,Maruti Baleno DELTA 1.2 K12,Delhi,2016,"73,846",Petrol,1st,"4,35,099"
765,Honda City VX MT PETROL,Delhi,2015,"96,988",Petrol + CNG,1st,"5,79,199"
766,Maruti Swift LXI OPT,Delhi,2017,"70,706",Petrol,1st,"3,84,099"
767,Maruti Swift Dzire VXI,Delhi,2010,"99,765",Petrol + CNG,1st,"2,06,999"
768,Maruti Ertiga VXI SMART HYBRID,Delhi,2020,"19,579",Petrol,1st,"8,33,699"
769,Mahindra XUV500 W6 4X2,Delhi,2015,"56,862",Diesel,2nd,"7,01,299"
770,Ford Ecosport 1.5 TITANIUM TI VCT,Delhi,2018,"11,844",Petrol,1st,"7,65,099"
771,Maruti S Cross ALPHA 1.3,Delhi,2015,"72,075",Diesel,2nd,"5,14,999"
772,Ford Ecosport 1.5 TREND+ TDCI,Delhi,2018,"65,071",Diesel,1st,"6,55,899"
773,Maruti Ciaz VDI+ SHVS,Delhi,2017,"76,837",Diesel,1st,"5,47,699"
774,Mahindra Scorpio SLE BS III,Delhi,2013,"89,139",Diesel,2nd,"4,19,099"
775,Maruti Ertiga VDI SHVS,Delhi,2016,"67,737",Diesel,1st,"5,96,999"
776,Maruti Vitara Brezza ZDI + AMT,Delhi,2018,"13,624",Diesel,1st,"8,65,999"
777,Renault Duster RXZ AMT 110 PS,Delhi,2017,"63,326",Diesel,1st,"7,45,399"
778,Mahindra Scorpio S10,Delhi,2014,"24,847",Diesel,1st,"8,80,799"
779,Hyundai Grand i10 SPORTZ 1.1 CRDI,Delhi,2014,"89,897",Diesel,2nd,"2,77,899"
780,Maruti XL6 ALPHA SHVS  MT,Delhi,2019,"10,643",Petrol,2nd,"8,56,199"
781,Hyundai Creta 1.6 SX AT CRDI,Delhi,2019,"13,212",Diesel,1st,"14,20,899"
782,Toyota Innova Crysta 2.8 GX AT 7 STR,Delhi,2019,"13,877",Diesel,1st,"17,72,499"
783,Honda Accord 2.4 AT I VTEC,Delhi,2011,"85,771",Petrol,2nd,"4,30,299"
784,Maruti Vitara Brezza ZDI PLUS,Delhi,2018,"28,572",Diesel,1st,"7,65,299"
785,Renault Duster RXL 110 PS ADVENTURE,Delhi,2014,"72,783",Diesel,2nd,"3,82,299"
786,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Delhi,2016,"69,203",Petrol,2nd,"3,68,599"
787,Maruti Swift VDI,Delhi,2018,"46,707",Diesel,2nd,"5,51,899"
788,Maruti Ertiga VXI,Delhi,2014,"73,364",Petrol,1st,"4,87,699"
789,Honda WR-V 1.5 i-DTEC S MT,Delhi,2017,"79,597",Diesel,1st,"5,61,099"
790,Maruti Baleno DELTA 1.2 K12,Delhi,2018,"74,494",Petrol + CNG,1st,"4,84,099"
791,BMW X1 SDRIVE 18I,Delhi,2012,"54,286",Petrol,1st,"7,74,599"
792,Hyundai Grand i10 ASTA 1.2 KAPPA VTVT OPT,Delhi,2014,"68,983",Petrol,2nd,"3,74,499"
793,Honda City S MT PETROL,Delhi,2009,"99,003",Petrol,2nd,"2,36,999"
794,Ford Ecosport 1.5 AMBIENTE TDCI,Delhi,2017,"63,664",Diesel,1st,"5,90,499"
795,Maruti Dzire VXI,Delhi,2018,"43,499",Petrol,1st,"5,30,699"
796,Honda Amaze 1.5 SMT I DTEC,Delhi,2018,"56,926",Diesel,1st,"5,52,099"
797,Renault Duster 85 PS RXE,Delhi,2013,"78,090",Diesel,1st,"3,40,099"
798,Honda Amaze 1.5 SMT I DTEC,Delhi,2013,"87,405",Diesel,1st,"2,48,899"
799,Mahindra Scorpio S8,Delhi,2015,"50,968",Diesel,1st,"7,85,099"
800,Hyundai i10 MAGNA 1.2 KAPPA2,Delhi,2011,"1,05,271",Petrol,1st,"1,77,899"
801,Maruti Ciaz VDI+ SHVS,Delhi,2017,"69,848",Diesel,1st,"5,77,599"
802,Skoda Superb ELEGANCE 1.8 TSI AT,Delhi,2010,"85,270",Petrol,2nd,"3,82,599"
803,Hyundai VENUE SX(O) CRDi,Delhi,2019,"25,835",Diesel,1st,"9,72,999"
804,Tata NEXON XZ+ 1.5,Delhi,2017,"63,225",Diesel,1st,"6,62,799"
805,Toyota Innova 2.5 VX 7 STR BS IV,Delhi,2013,"82,595",Diesel,1st,"5,91,999"
806,Hyundai Verna 1.6 CRDI SX + AT,Delhi,2018,"38,712",Diesel,1st,"8,85,799"
807,Renault Duster RXZ DIESEL 110,Delhi,2013,"79,962",Diesel,1st,"3,63,299"
808,Mahindra XUV500 W6 4X2,Delhi,2013,"79,920",Diesel,1st,"4,58,399"
809,Toyota Innova Crysta 2.4 VX 8 STR,Delhi,2019,"38,987",Diesel,1st,"17,43,199"
810,Mahindra Scorpio S5 2WD,Delhi,2018,"41,612",Diesel,1st,"9,61,199"
811,Mahindra Scorpio S10,Delhi,2016,"59,831",Diesel,1st,"10,12,199"
812,Honda Brio 1.2 S MT I VTEC,Delhi,2014,"76,938",Petrol,1st,"2,72,599"
813,Mahindra NUVOSPORT N6 mHAWK,Delhi,2016,"1,00,131",Diesel,1st,"4,05,599"
814,Hyundai Creta 1.6 SX AT CRDI,Delhi,2018,"44,510",Diesel,1st,"12,06,799"
815,Maruti S Cross ALPHA 1.6,Delhi,2016,"82,459",Diesel,1st,"5,07,099"
816,Hyundai Grand i10 MAGNA 1.1 CRDI,Delhi,2015,"70,872",Diesel,1st,"2,84,299"
817,Maruti Ertiga VXI CNG,Delhi,2019,"33,417",Petrol + CNG,1st,"8,20,099"
818,Hyundai Santro Xing GLS,Delhi,2008,"96,247",Petrol,1st,"1,36,099"
819,Maruti S Cross ZETA 1.3 SHVS,Delhi,2018,"57,069",Diesel,1st,"7,02,899"
820,Maruti Ertiga VXI SMART HYBRID,Delhi,2019,"12,685",Petrol,1st,"8,28,799"
821,Chevrolet Beat LS PETROL,Delhi,2011,"94,604",Petrol,1st,"1,56,499"
822,Maruti Vitara Brezza VDI,Delhi,2016,"67,345",Diesel,1st,"5,62,699"
823,Honda City V MT DIESEL,Delhi,2014,"75,507",Diesel,2nd,"3,97,999"
824,Maruti Wagon R 1.0 VXI,Delhi,2015,"75,034",Petrol + CNG,2nd,"2,20,999"
825,Hyundai Santro Xing GLS,Delhi,2007,"1,05,074",Petrol,1st,"1,00,399"
826,Honda City S MT PETROL,Delhi,2012,"91,274",Petrol,3rd,"3,07,799"
827,Mercedes Benz GLA Class 200 CGI SPOTRS,Delhi,2016,"27,617",Petrol,1st,"19,82,399"
828,Mahindra XUV500 W9,Delhi,2018,"44,133",Diesel,1st,"11,64,699"
829,Chevrolet Beat LS DIESEL,Delhi,2014,"1,36,954",Diesel,1st,"1,57,299"
830,Maruti Swift Dzire LDI BS IV,Delhi,2015,"99,782",Diesel,1st,"3,67,699"
831,Ssangyong Rexton RX 6,Delhi,2014,"89,990",Diesel,1st,"5,95,799"
832,Honda Brio 1.2 S MT I VTEC,Delhi,2012,"96,609",Petrol,2nd,"2,36,599"
833,Maruti Vitara Brezza ZDI,Delhi,2017,"75,604",Diesel,1st,"6,80,899"
834,Maruti Alto K10 LXI CNG,Delhi,2015,"94,951",Petrol + CNG,1st,"2,46,599"
835,Volkswagen Polo HIGHLINE1.2L DIESEL,Delhi,2012,"94,183",Diesel,1st,"2,91,999"
836,Maruti Swift Dzire ZDI,Delhi,2014,"89,156",Diesel,2nd,"4,23,399"
837,Maruti Eeco 5 STR WITH AC PLUS HTR,Delhi,2016,"75,552",Petrol + CNG,1st,"2,88,099"
838,Hyundai Creta 1.4 E PLUS CRDI,Delhi,2018,"51,273",Diesel,1st,"9,18,099"
839,Mahindra XUV500 W6 4X2,Delhi,2016,"86,725",Diesel,1st,"7,27,499"
840,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Delhi,2016,"55,486",Petrol,1st,"4,16,599"
841,Ford Ecosport 1.5TITANIUM TDCI,Delhi,2019,"18,721",Diesel,1st,"9,02,099"
842,Volkswagen Polo GT TSI,Delhi,2018,"43,872",Petrol,1st,"7,14,799"
