,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
544,Maruti Baleno DELTA 1.2 K12,Chandigarh,2019,"5,631",Petrol,1st,"5,87,999"
545,Maruti Wagon R 1.0 LXI,Chandigarh,2012,"39,131",Petrol,1st,"2,21,299"
546,Maruti Swift VXI,Chandigarh,2015,"56,548",Petrol,1st,"3,73,099"
547,Maruti Alto 800 LXI,Chandigarh,2013,"64,338",Petrol,1st,"1,89,499"
548,Skoda Fabia AMBIENTE 1.2 MPI,Chandigarh,2011,"50,501",Petrol,1st,"1,96,899"
549,Maruti Alto K10 VXI,Chandigarh,2012,"63,678",Petrol,1st,"2,04,999"
550,Hyundai i20 ASTA 1.2,Chandigarh,2011,"61,798",Petrol,2nd,"2,33,299"
551,Maruti Swift VXI,Chandigarh,2015,"73,115",Petrol,1st,"3,91,999"
552,Maruti Ritz LDI,Chandigarh,2012,"84,084",Diesel,2nd,"1,93,399"
553,Mahindra XUV500 W8 FWD,Chandigarh,2014,"64,950",Diesel,2nd,"5,62,199"
554,Maruti SX4 VXI,Chandigarh,2008,"76,195",Petrol,1st,"1,99,799"
555,Maruti Vitara Brezza ZDI,Chandigarh,2016,"54,460",Diesel,1st,"7,08,599"
556,Honda City ZX GXI,Chandigarh,2008,"1,02,509",Petrol,1st,"1,62,199"
557,Maruti Baleno ALPHA DDIS 190,Chandigarh,2017,"76,217",Diesel,2nd,"5,36,999"
558,Hyundai Creta 1.6 SX (O) CRDI,Chandigarh,2015,"24,325",Diesel,1st,"9,67,299"
559,Maruti Swift VXI,Chandigarh,2009,"96,354",Petrol,2nd,"2,24,499"
560,Maruti Ritz VXI GENUS,Chandigarh,2010,"1,08,338",Petrol,1st,"2,22,599"
561,Honda City S MT PETROL,Chandigarh,2011,"1,36,865",Petrol,1st,"3,11,399"
562,Hyundai Eon ERA PLUS,Chandigarh,2013,"1,13,870",Petrol,1st,"2,36,699"
563,Skoda Yeti AMBITION 2.0 TDI 4X2,Chandigarh,2012,"1,43,322",Diesel,1st,"3,15,599"
564,Maruti Swift Dzire LDI BS IV,Chandigarh,2014,"1,06,923",Diesel,2nd,"3,02,799"
565,Maruti Swift VDI,Chandigarh,2014,"1,32,904",Diesel,1st,"3,04,599"
566,Hyundai Creta 1.6 SX CRDI,Chandigarh,2015,"1,26,315",Diesel,1st,"7,04,199"
567,Mahindra Quanto C2,Chandigarh,2013,"50,181",Diesel,1st,"2,52,999"
568,Maruti Alto K10 VXI,Chandigarh,2011,"11,886",Petrol,1st,"2,14,099"
569,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"19,010",Diesel,1st,"3,60,699"
570,Renault Kwid RXT,Chandigarh,2016,"14,463",Petrol,1st,"2,63,499"
571,Maruti Alto 800 LXI,Chandigarh,2018,"10,123",Petrol,1st,"2,83,199"
572,Maruti Alto LXI,Chandigarh,2011,"13,966",Petrol,1st,"1,65,999"
573,Maruti Swift Dzire VDI ABS,Chandigarh,2015,"26,090",Diesel,1st,"4,56,299"
574,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2012,"17,218",Petrol,1st,"3,67,199"
575,Hyundai Eon D LITE PLUS,Chandigarh,2012,"21,998",Petrol,1st,"1,98,999"
576,Maruti Alto K10 VXI,Chandigarh,2013,"36,750",Petrol,1st,"2,31,599"
577,Hyundai i20 MAGNA O 1.2,Chandigarh,2011,"44,007",Petrol,1st,"2,58,999"
578,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2012,"10,150",Petrol,1st,"3,51,799"
579,Volkswagen Vento HIGHLINE PETROL AT,Chandigarh,2011,"46,475",Petrol,3rd,"2,82,999"
580,Maruti Alto K10 LXI CNG (O),Chandigarh,2019,"10,938",Petrol + CNG,1st,"3,78,699"
581,Maruti Swift ZDI,Chandigarh,2013,"24,022",Diesel,1st,"4,19,199"
582,Maruti Swift ZXI,Chandigarh,2012,"15,538",Petrol,1st,"4,57,899"
583,Maruti Swift VDI,Chandigarh,2013,"11,019",Diesel,1st,"3,87,199"
584,Hyundai Eon ERA PLUS,Chandigarh,2014,"44,012",Petrol,1st,"2,09,999"
585,Hyundai Eon ERA PLUS,Chandigarh,2016,"14,776",Petrol,1st,"2,71,599"
586,Hyundai Santro Xing GL PLUS,Chandigarh,2013,"43,540",Petrol,1st,"2,31,899"
587,Maruti Swift LXI,Chandigarh,2012,"40,551",Petrol,1st,"3,17,599"
588,Volkswagen Polo HIGHLINE1.2L PETROL,Chandigarh,2013,"38,905",Petrol,1st,"3,09,999"
589,Maruti Wagon R 1.0 VXI,Chandigarh,2011,"66,014",Petrol,1st,"1,71,999"
590,Chevrolet Cruze LT,Chandigarh,2012,"27,540",Diesel,1st,"3,52,299"
591,Maruti A Star LXI,Chandigarh,2011,"53,953",Petrol,1st,"1,90,799"
592,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2012,"34,236",Petrol,2nd,"2,51,699"
593,Maruti Alto 800 LXI,Chandigarh,2014,"31,745",Petrol,1st,"2,62,999"
594,Hyundai Eon ERA PLUS,Chandigarh,2015,"22,781",Petrol,2nd,"2,34,799"
595,Hyundai Grand i10 SPORTS 1.2 VTVT,Chandigarh,2017,"23,402",Petrol,1st,"4,55,899"
596,Renault Kwid RXL,Chandigarh,2016,"20,114",Petrol,1st,"2,84,999"
597,Maruti Wagon R 1.0 VXI,Chandigarh,2014,"29,007",Petrol,1st,"2,87,799"
598,Maruti Baleno DELTA 1.2 K12,Chandigarh,2020,"3,920",Petrol,1st,"6,38,599"
599,Maruti Swift VDI,Chandigarh,2013,"39,124",Diesel,1st,"3,07,199"
600,Renault Kwid RXL1.0 EASY-R AT,Chandigarh,2017,"32,258",Petrol,1st,"2,94,599"
601,Maruti Alto 800 VXI,Chandigarh,2017,"12,676",Petrol,2nd,"2,77,899"
602,Maruti Alto 800 LXI,Chandigarh,2013,"39,052",Petrol,2nd,"2,18,399"
603,Maruti Wagon R 1.0 VXI,Chandigarh,2011,"46,102",Petrol,1st,"2,42,699"
604,Maruti Baleno DELTA 1.2 K12,Chandigarh,2016,"35,013",Petrol,1st,"4,65,799"
605,Maruti Wagon R 1.0 LXI,Chandigarh,2012,"35,039",Petrol,2nd,"2,40,199"
606,Renault Kwid RXT Opt,Chandigarh,2015,"23,757",Petrol,1st,"1,98,699"
607,Maruti Swift Dzire VXI,Chandigarh,2010,"43,284",Petrol,2nd,"2,60,499"
608,Honda Jazz 1.2 BASE I VTEC,Chandigarh,2011,"62,664",Petrol,3rd,"2,35,999"
609,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2012,"52,369",Diesel,1st,"3,72,899"
610,Mahindra Kuv100 K4 6 STR,Chandigarh,2016,"28,640",Petrol,1st,"3,28,099"
611,Honda City S MT PETROL,Chandigarh,2014,"46,426",Petrol,2nd,"4,58,499"
612,Hyundai i10 ERA 1.1 IRDE,Chandigarh,2012,"44,814",Petrol,1st,"2,53,099"
613,Maruti Swift LDI BS IV,Chandigarh,2013,"44,029",Diesel,1st,"3,22,299"
614,Ford Figo Aspire 1.2 TREND PETROL,Chandigarh,2015,"28,775",Petrol,1st,"4,08,799"
615,Maruti A Star VXI ABS AT,Chandigarh,2010,"24,699",Petrol,1st,"2,20,699"
616,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2014,"35,238",Petrol,1st,"3,61,099"
617,Maruti Baleno DELTA 1.2 K12,Chandigarh,2019,"13,156",Petrol,1st,"5,82,699"
618,Maruti Swift VXI,Chandigarh,2018,"11,550",Petrol,1st,"5,36,599"
619,Hyundai Eon ERA PLUS,Chandigarh,2017,"23,800",Petrol,1st,"2,75,099"
620,Datsun Redi Go T (O),Chandigarh,2016,"28,840",Petrol,1st,"2,08,099"
621,Maruti Celerio ZXI AMT,Chandigarh,2017,"8,433",Petrol,1st,"4,04,699"
622,Maruti Celerio VXI AMT,Chandigarh,2016,"17,839",Petrol,1st,"4,06,299"
623,Maruti Swift VXI,Chandigarh,2011,"28,153",Petrol,1st,"2,78,199"
624,Maruti Alto LX,Chandigarh,2012,"62,667",Petrol,1st,"1,52,199"
625,Maruti Ritz LXI,Chandigarh,2010,"45,183",Petrol,1st,"1,96,299"
626,Renault Kwid RXL,Chandigarh,2018,"32,703",Petrol,1st,"2,74,699"
627,Maruti Ritz LXI,Chandigarh,2010,"26,740",Petrol,1st,"2,43,299"
628,Maruti New  Wagon-R LXI 1.0 L,Chandigarh,2019,"4,635",Petrol,1st,"4,19,499"
629,Maruti Swift VXI,Chandigarh,2012,"34,092",Petrol,1st,"3,18,299"
630,Hyundai Grand i10 SPORTS 1.2 VTVT,Chandigarh,2017,"39,367",Petrol,1st,"4,28,899"
631,Hyundai Verna FLUIDIC 1.6 SX VTVT OPT AT,Chandigarh,2013,"43,179",Petrol,1st,"4,78,399"
632,Maruti Alto LXI,Chandigarh,2010,"47,182",Petrol,1st,"1,40,299"
633,Maruti Alto LXI,Chandigarh,2010,"25,088",Petrol,2nd,"1,73,599"
634,Datsun Redi Go T (O),Chandigarh,2017,"27,979",Petrol,1st,"2,02,499"
635,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2016,"45,391",Petrol,1st,"3,57,699"
636,Maruti Alto K10 LXI,Chandigarh,2012,"56,140",Petrol,1st,"1,61,599"
637,Maruti Alto K10 VXI,Chandigarh,2014,"37,165",Petrol,1st,"2,76,099"
638,Hyundai Eon ERA PLUS,Chandigarh,2014,"9,693",Petrol,1st,"2,23,499"
639,Maruti Alto 800 LXI,Chandigarh,2013,"41,465",Petrol,1st,"2,27,199"
640,Honda Jazz 1.2 BASE I VTEC,Chandigarh,2011,"47,025",Petrol,1st,"2,68,599"
641,Maruti Alto LXI CNG,Chandigarh,2019,"17,925",Petrol + CNG,1st,"3,76,599"
642,Renault Kwid RXT,Chandigarh,2016,"31,898",Petrol,1st,"2,44,799"
643,Renault Kwid RXT,Chandigarh,2015,"18,625",Petrol,1st,"2,31,199"
644,Maruti Swift VDI ABS,Chandigarh,2016,"48,780",Diesel,2nd,"4,33,899"
645,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2013,"43,969",Petrol,1st,"3,95,999"
646,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"42,478",Diesel,2nd,"3,36,799"
647,Maruti Alto K10 LXI,Chandigarh,2012,"42,321",Petrol,1st,"2,12,499"
648,Maruti Eeco 5 STR WITH AC PLUSHTR,Chandigarh,2014,"44,048",Petrol + CNG,2nd,"1,98,899"
649,Honda Amaze 1.2 SMT I VTEC,Chandigarh,2017,"23,274",Petrol,1st,"5,12,799"
650,Honda City V MT PETROL,Chandigarh,2012,"54,643",Petrol,1st,"4,22,099"
651,Maruti Swift ZXI,Chandigarh,2014,"27,958",Petrol,1st,"3,94,599"
652,Maruti Alto K10 VXI,Chandigarh,2015,"46,683",Petrol,1st,"2,64,999"
653,Mahindra Kuv100 K4+ D 6 STR,Chandigarh,2016,"33,368",Diesel,1st,"3,37,599"
654,Hyundai Grand i10 1.2 ASTA (O) AT,Chandigarh,2016,"48,934",Petrol,1st,"4,53,299"
655,Hyundai i20 MAGNA O 1.2,Chandigarh,2012,"52,981",Petrol + CNG,2nd,"3,12,599"
656,Hyundai Verna FLUIDIC 1.4 VTVT,Chandigarh,2011,"52,897",Petrol + CNG,3rd,"2,87,499"
657,Maruti Baleno DELTA 1.2 K12,Chandigarh,2020,"6,679",Petrol,1st,"6,16,499"
658,Maruti Swift VDI ABS,Chandigarh,2015,"54,409",Diesel,1st,"3,87,299"
659,Volkswagen Polo HIGHLINE1.2L PETROL,Chandigarh,2011,"62,890",Petrol,3rd,"2,29,199"
660,Maruti Swift VXI,Chandigarh,2013,"43,803",Petrol,1st,"3,44,199"
661,Toyota Etios G,Chandigarh,2011,"58,806",Petrol,2nd,"2,55,899"
662,Maruti Ertiga VDI ABS,Chandigarh,2014,"53,854",Diesel,1st,"4,55,999"
663,Maruti Celerio VXI,Chandigarh,2014,"45,027",Petrol,1st,"2,84,199"
664,Maruti Wagon R 1.0 VXI,Chandigarh,2015,"19,172",Petrol,1st,"3,08,499"
665,Maruti Swift VXI,Chandigarh,2015,"23,701",Petrol,1st,"4,06,299"
666,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2010,"47,870",Petrol,1st,"2,14,599"
667,Maruti Dzire LXI,Chandigarh,2019,"6,778",Petrol,1st,"5,75,799"
668,Maruti Baleno DELTA 1.2 K12,Chandigarh,2020,"5,587",Petrol,1st,"6,06,499"
669,Maruti Alto K10 VXI,Chandigarh,2015,"39,904",Petrol,1st,"2,50,399"
670,Hyundai Elite i20 ASTA 1.2,Chandigarh,2015,"21,236",Petrol,1st,"5,51,799"
671,Renault TRIBER 1.0 RXL PETROL,Chandigarh,2019,"7,704",Petrol,1st,"4,73,499"
672,Hyundai Elite i20 SPORTZ 1.2,Chandigarh,2015,"46,217",Petrol,1st,"4,58,399"
673,Maruti Dzire VXI,Chandigarh,2017,"9,562",Petrol,2nd,"4,92,199"
674,MG HECTOR SHARP DCT PETROL,Chandigarh,2020,"3,207",Petrol,1st,"16,44,199"
675,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2017,"9,188",Petrol,1st,"4,35,699"
676,Honda City 1.5 E MT PETROL,Chandigarh,2016,"31,190",Petrol,1st,"5,43,699"
677,Tata Tiago XT 1.2 REVOTRON,Chandigarh,2017,"24,648",Petrol,1st,"3,48,699"
678,Mahindra Kuv100 K4+ D 5 STR,Chandigarh,2016,"45,147",Diesel,1st,"2,77,899"
679,Maruti Celerio VXI AMT,Chandigarh,2016,"32,914",Petrol,1st,"4,22,799"
680,Hyundai i20 ERA 1.4 CRDI,Chandigarh,2013,"44,007",Diesel,1st,"2,87,599"
681,Toyota Etios G,Chandigarh,2014,"47,920",Petrol,1st,"3,49,199"
682,Honda City S MT PETROL,Chandigarh,2010,"61,159",Petrol,1st,"3,57,599"
683,Maruti Wagon R 1.0 VXI,Chandigarh,2018,"40,328",Petrol + CNG,2nd,"3,79,799"
684,Honda Amaze 1.5 SMT I DTEC,Chandigarh,2013,"56,121",Diesel,1st,"2,84,199"
685,Maruti Celerio VXI AMT,Chandigarh,2015,"27,739",Petrol,1st,"3,46,999"
686,Maruti Celerio ZXI AMT,Chandigarh,2017,"31,543",Petrol,1st,"3,86,399"
687,Hyundai i10 MAGNA 1.2,Chandigarh,2010,"29,993",Petrol,1st,"2,13,899"
688,Maruti Swift VXI,Chandigarh,2010,"47,861",Petrol,1st,"2,59,199"
689,Maruti Alto 800 LXI CNG,Chandigarh,2016,"36,308",Petrol + CNG,1st,"3,01,099"
690,Hyundai i20 SPORTZ 1.2 VTVT,Chandigarh,2013,"56,067",Petrol,1st,"3,04,499"
691,Maruti Swift VDI Glory edition,Chandigarh,2015,"35,499",Diesel,1st,"4,43,099"
692,Mahindra Kuv100 K8 D 5 STR,Chandigarh,2016,"62,601",Diesel,1st,"3,27,699"
693,Renault Kwid 1.0 RXT,Chandigarh,2016,"50,594",Petrol,1st,"2,40,499"
694,Hyundai Grand i10 SPORTS 1.2 VTVT,Chandigarh,2016,"54,578",Petrol + CNG,2nd,"3,67,699"
695,Honda Jazz 1.2 V AT,Chandigarh,2018,"20,232",Petrol,1st,"6,07,299"
696,Maruti Ciaz VXI PLUS,Chandigarh,2016,"39,122",Petrol,1st,"6,23,699"
697,Honda City SV MT PETROL,Chandigarh,2014,"48,201",Petrol,2nd,"4,87,799"
698,Hyundai Elite i20 SPORTZ (O) 1.2,Chandigarh,2015,"37,023",Petrol,1st,"4,83,299"
699,Mahindra Scorpio S11,Chandigarh,2020,"6,184",Diesel,1st,"14,61,999"
700,Honda City VX CVT PETROL,Chandigarh,2015,"44,731",Petrol,1st,"6,39,599"
701,Maruti Swift VXI,Chandigarh,2014,"49,232",Petrol,2nd,"3,60,999"
702,Maruti Swift Dzire VXI REGALIA,Chandigarh,2015,"41,516",Petrol,1st,"4,22,999"
703,Volkswagen Polo GT TDI 1.6 MT DIESEL,Chandigarh,2013,"46,949",Diesel,1st,"3,41,899"
704,Volkswagen Polo COMFORTLINE 1.2L PETROL,Chandigarh,2013,"17,608",Petrol,1st,"3,41,699"
705,Maruti Baleno DELTA 1.2 K12,Chandigarh,2015,"12,618",Petrol,1st,"4,73,899"
706,Honda Brio 1.2 S MT I VTEC,Chandigarh,2013,"51,650",Petrol,1st,"2,56,699"
707,Hyundai i10 MAGNA 1.1 IRDE2,Chandigarh,2011,"66,838",Petrol,2nd,"2,24,399"
708,Tata Tiago XZA 1.2 REVOTRON,Chandigarh,2019,"9,184",Petrol,1st,"4,77,299"
709,Maruti Alto 800 LXI,Chandigarh,2018,"23,900",Petrol,1st,"2,83,299"
710,Hyundai i10 MAGNA 1.2,Chandigarh,2009,"40,894",Petrol,1st,"1,80,499"
711,Maruti Alto 800 LXI,Chandigarh,2013,"44,916",Petrol,1st,"2,15,899"
712,Tata Tiago XT 1.2 REVOTRON,Chandigarh,2017,"36,765",Petrol,1st,"3,40,399"
713,Hyundai i20 MAGNA O 1.2,Chandigarh,2011,"73,397",Petrol,1st,"2,79,099"
714,Maruti Baleno DELTA DDIS 190,Chandigarh,2016,"43,702",Diesel,1st,"4,61,699"
715,Hyundai i20 SPORTZ 1.2 VTVT,Chandigarh,2014,"25,187",Petrol,1st,"3,60,099"
716,Maruti Swift VDI ABS,Chandigarh,2015,"46,856",Diesel,1st,"4,06,199"
717,Hyundai Elite i20 ASTA 1.2,Chandigarh,2015,"47,354",Petrol,1st,"4,73,199"
718,Maruti IGNIS DELTA 1.2 K12,Chandigarh,2017,"34,470",Petrol,2nd,"3,75,499"
719,Maruti Eeco 7 STR,Chandigarh,2020,"10,788",Petrol,1st,"3,48,999"
720,Maruti Wagon R 1.0 VXI,Chandigarh,2015,"41,287",Petrol + CNG,1st,"3,47,399"
721,Maruti Swift ZXI,Chandigarh,2018,"14,234",Petrol,1st,"5,57,099"
722,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2014,"64,201",Petrol,1st,"3,41,999"
723,Maruti Wagon R 1.0 LXI,Chandigarh,2010,"53,232",Petrol + CNG,4th,"1,84,699"
724,Hyundai Xcent S 1.2 OPT,Chandigarh,2014,"67,003",Petrol,1st,"3,12,999"
725,Hyundai Verna FLUIDIC 1.6 SX VTVT,Chandigarh,2014,"47,451",Petrol,1st,"5,12,199"
726,Maruti Baleno DELTA 1.2 K12,Chandigarh,2018,"28,226",Petrol,1st,"4,90,699"
727,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"64,085",Diesel,1st,"3,37,699"
728,Maruti Swift LXI 1.3,Chandigarh,2008,"61,909",Petrol,1st,"1,96,299"
729,Mahindra TUV300 T6,Chandigarh,2017,"29,124",Diesel,1st,"5,97,299"
730,Maruti Alto 800 LXI,Chandigarh,2014,"54,362",Petrol,1st,"2,07,599"
731,Mahindra TUV300 T8 AT,Chandigarh,2016,"37,219",Diesel,1st,"5,51,499"
732,Honda Brio 1.2 S MT I VTEC,Chandigarh,2012,"65,954",Petrol,1st,"2,18,899"
733,Maruti Ertiga ZDI,Chandigarh,2015,"57,933",Diesel,2nd,"5,37,099"
734,Maruti Alto 800 LXI,Chandigarh,2018,"27,886",Petrol,1st,"2,72,899"
735,Maruti IGNIS DELTA 1.2 K12 AMT,Chandigarh,2018,"13,971",Petrol,1st,"4,89,999"
736,Hyundai Elite i20 SPORTZ (O) 1.4,Chandigarh,2015,"58,080",Diesel,2nd,"5,06,399"
737,Maruti Ritz VXI BS IV,Chandigarh,2011,"74,518",Petrol,1st,"2,13,999"
738,Tata Tiago XM 1.2 REVOTRON,Chandigarh,2016,"43,387",Petrol,1st,"3,21,899"
739,Maruti Swift LXI,Chandigarh,2012,"65,916",Petrol,1st,"3,36,199"
740,Maruti Alto K10 VXI,Chandigarh,2016,"47,783",Petrol + CNG,1st,"2,42,999"
741,Maruti Baleno ZETA 1.2 K12,Chandigarh,2018,"11,025",Petrol,1st,"5,75,299"
742,Maruti Dzire LXI,Chandigarh,2019,"22,665",Petrol,1st,"5,25,999"
743,Renault Duster 85 PS RXL OPT,Chandigarh,2013,"76,169",Diesel,1st,"4,10,299"
744,Honda WR-V 1.2 i-VTEC S MT,Chandigarh,2017,"17,021",Petrol,1st,"5,94,399"
745,Maruti Vitara Brezza VDI,Chandigarh,2018,"26,170",Diesel,1st,"8,14,499"
746,Hyundai Elite i20 SPORTZ 1.2,Chandigarh,2015,"53,171",Petrol,1st,"4,78,099"
747,Honda City SV MT PETROL,Chandigarh,2014,"28,847",Petrol,1st,"5,22,099"
748,Maruti Swift VXI 1.3,Chandigarh,2007,"95,040",Petrol,1st,"1,39,999"
749,Maruti Wagon R 1.0 LXI,Chandigarh,2010,"80,357",Petrol,1st,"1,75,499"
750,Maruti Swift Dzire LXI OPT,Chandigarh,2015,"58,031",Petrol,1st,"3,74,099"
751,Honda City S AT,Chandigarh,2012,"81,212",Petrol,2nd,"3,31,999"
752,Honda Amaze 1.2 SMT I VTEC,Chandigarh,2019,"4,693",Petrol,1st,"5,82,499"
753,Maruti Swift Dzire VDI BS IV,Chandigarh,2013,"63,949",Diesel,1st,"3,64,699"
754,Maruti Vitara Brezza ZDI + AMT,Chandigarh,2019,"8,091",Diesel,1st,"9,07,399"
755,Honda City V MT PETROL,Chandigarh,2016,"56,403",Petrol,1st,"5,64,799"
756,Ford Fiesta TITANIUM DIESEL,Chandigarh,2012,"68,356",Diesel,2nd,"3,12,599"
757,Honda City V MT PETROL,Chandigarh,2010,"81,188",Petrol,1st,"2,91,099"
758,Hyundai i10 SPORTZ 1.2,Chandigarh,2008,"44,219",Petrol,1st,"1,55,399"
759,Renault Kwid RXL,Chandigarh,2018,"31,537",Petrol,1st,"2,77,299"
760,Maruti Eeco 5 STR CNG WITH AC PLUSHTR,Chandigarh,2019,"22,090",Petrol + CNG,1st,"3,84,499"
761,Honda Brio 1.2 S MT I VTEC,Chandigarh,2013,"69,943",Petrol,1st,"2,78,499"
762,Maruti Alto LXI,Chandigarh,2010,"70,239",Petrol,1st,"1,50,499"
763,Hyundai Grand i10 SPORTS 1.2 VTVT,Chandigarh,2015,"56,795",Petrol,1st,"3,85,999"
764,Hyundai i20 MAGNA O 1.2,Chandigarh,2010,"72,985",Petrol,1st,"2,19,799"
765,Maruti Baleno ZETA 1.2 K12,Chandigarh,2016,"47,347",Petrol,1st,"4,61,299"
766,Hyundai i10 MAGNA 1.2 KAPPA2,Chandigarh,2010,"81,321",Petrol,1st,"1,94,299"
767,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chandigarh,2019,"7,794",Petrol,1st,"4,68,199"
768,Maruti Vitara Brezza ZDI,Chandigarh,2018,"12,149",Diesel,1st,"7,66,799"
769,Maruti Swift VDI ABS,Chandigarh,2015,"48,232",Diesel,1st,"4,26,099"
770,Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT,Chandigarh,2015,"52,721",Petrol,2nd,"3,61,699"
771,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2016,"48,792",Petrol + CNG,1st,"3,85,299"
772,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"68,930",Diesel,1st,"3,09,999"
773,Maruti Baleno ZETA 1.2 K12,Chandigarh,2016,"54,356",Petrol,1st,"4,67,399"
774,Maruti Ertiga VDI SHVS,Chandigarh,2018,"55,578",Diesel,1st,"7,60,099"
775,Toyota Innova 2.5 GX 8 STR BS IV,Chandigarh,2015,"45,613",Diesel,1st,"8,34,099"
776,Maruti Swift Dzire VDI BS IV,Chandigarh,2012,"94,644",Diesel,1st,"3,07,199"
777,Renault Scala RXZ,Chandigarh,2013,"63,107",Diesel,1st,"2,36,599"
778,Maruti Alto 800 LXI,Chandigarh,2017,"56,807",Petrol + CNG,1st,"2,88,999"
779,Renault Kwid RXT,Chandigarh,2015,"54,227",Petrol,1st,"2,34,099"
780,Maruti Swift VXI,Chandigarh,2019,"14,327",Petrol,1st,"5,56,199"
781,Maruti Swift ZXI,Chandigarh,2015,"67,696",Petrol,1st,"3,81,399"
782,Hyundai Elite i20 ASTA 1.2,Chandigarh,2015,"55,683",Petrol,1st,"5,48,199"
783,Hyundai i10 SPORTZ 1.2 KAPPA2,Chandigarh,2011,"79,303",Petrol,1st,"2,07,699"
784,Ford Ecosport 1.5 TITANIUM TI VCT AT,Chandigarh,2015,"50,467",Petrol,1st,"5,45,199"
785,Maruti Ertiga ZDI,Chandigarh,2014,"65,134",Diesel,1st,"4,84,499"
786,Maruti SX4 ZXI,Chandigarh,2009,"68,516",Petrol,1st,"1,76,599"
787,Maruti Baleno DELTA 1.2 K12,Chandigarh,2017,"82,917",Petrol,1st,"4,55,199"
788,Hyundai Verna FLUIDIC 1.6 SX CRDI,Chandigarh,2013,"73,591",Diesel,1st,"3,78,699"
789,Maruti Baleno ZETA 1.2 K12,Chandigarh,2017,"34,258",Petrol,1st,"5,01,499"
790,Maruti Alto LXI,Chandigarh,2008,"58,267",Petrol,1st,"1,09,699"
791,Maruti Alto LXI,Chandigarh,2012,"74,046",Petrol,1st,"1,73,699"
792,Renault Duster RXL 85PS EXPLORE,Chandigarh,2016,"45,930",Diesel,1st,"5,17,299"
793,Toyota Innova Crysta 2.4 GX 7 STR,Chandigarh,2017,"43,641",Diesel,1st,"12,60,199"
794,Maruti Alto LXI,Chandigarh,2008,"54,799",Petrol,1st,"1,12,399"
795,Honda Amaze 1.2 V MT I-VTEC,Chandigarh,2019,"9,585",Petrol,1st,"6,39,799"
796,Maruti Ciaz VDI (O) SHVS HYBIRD,Chandigarh,2016,"47,603",Diesel,1st,"5,21,799"
797,Nissan Sunny XL PETROL,Chandigarh,2012,"82,364",Petrol,1st,"2,81,999"
798,Renault Kwid RXT,Chandigarh,2018,"39,695",Petrol,1st,"3,01,799"
799,Hyundai Verna FLUIDIC 1.6 CRDI S (o),Chandigarh,2015,"60,621",Diesel,2nd,"5,88,599"
800,Honda Brio 1.2 S MT I VTEC,Chandigarh,2012,"68,531",Petrol,1st,"2,62,999"
801,Hyundai Grand i10 MAGNA 1.2 VTVT,Chandigarh,2015,"57,279",Petrol,1st,"3,08,099"
802,Maruti Wagon R VXI BS III,Chandigarh,2008,"52,909",Petrol,2nd,"1,07,499"
803,Honda WR-V 1.2 i-VTEC VX MT,Chandigarh,2018,"28,687",Petrol,1st,"7,38,299"
804,Ford Ecosport 1.5 TITANIUM PLUS TI VCT AT,Chandigarh,2018,"27,486",Petrol,1st,"7,92,599"
805,Hyundai Tucson New 2WD AT GL PETROL,Chandigarh,2017,"49,755",Petrol,1st,"11,62,399"
806,Maruti Vitara Brezza VDI,Chandigarh,2019,"32,575",Diesel,1st,"7,30,499"
807,Maruti Swift Dzire VXI 1.2 BS IV,Chandigarh,2013,"67,566",Petrol + CNG,2nd,"3,11,999"
808,Toyota Etios Liva D-4D VXD,Chandigarh,2014,"59,700",Diesel,2nd,"3,74,799"
809,Maruti SX4 ZXI MT BS IV,Chandigarh,2010,"81,112",Petrol,2nd,"2,24,699"
810,Skoda Rapid ELEGANCE 1.6 MPFI AT,Chandigarh,2012,"72,293",Petrol,3rd,"3,53,899"
811,Maruti Vitara Brezza VDI OPT,Chandigarh,2017,"41,796",Diesel,1st,"6,04,599"
812,Maruti Alto 800 LXI,Chandigarh,2014,"66,835",Petrol,1st,"2,15,599"
813,Maruti Alto 800 LXI,Chandigarh,2018,"48,375",Petrol,1st,"2,72,199"
814,Maruti Swift VDI ABS,Chandigarh,2015,"63,642",Diesel,1st,"3,99,199"
815,Ford Ecosport 1.5 AMBIENTE TDCI,Chandigarh,2014,"59,818",Diesel,1st,"4,22,099"
