,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
550,Maruti Wagon R VXI BS III,Chennai,2008,"70,723",Petrol,1st,"1,82,599"
551,Honda City V MT PETROL,Chennai,2012,"1,13,477",Petrol,1st,"4,24,299"
552,Nissan Terrano XL PLUS 85 PS DEISEL,Chennai,2014,"99,376",Diesel,1st,"4,28,099"
553,Mahindra Bolero ZLX SPECIAL EDITION,Chennai,2015,"86,595",Diesel,1st,"5,83,099"
554,Honda BR-V 1.5 i- DTEC VX,Chennai,2016,"1,03,305",Diesel,1st,"6,79,599"
555,Hyundai Xcent S 1.1 CRDI OPT,Chennai,2015,"91,284",Diesel,1st,"4,00,399"
556,Hyundai Creta 1.6 CRDI SX PLUS AUTO,Chennai,2016,"77,407",Diesel,2nd,"8,23,399"
557,Hyundai Xcent E PLUS,Chennai,2018,"96,286",Petrol,1st,"4,20,799"
558,Audi Q3 2.0 TDI,Chennai,2014,"67,509",Diesel,2nd,"11,67,099"
559,Honda City VX MT DIESEL,Chennai,2014,"1,10,899",Diesel,1st,"5,71,499"
560,Honda Amaze 1.2 SMT I VTEC,Chennai,2014,"91,682",Petrol,1st,"3,57,599"
561,Hyundai i10 ASTA 1.2 KAPPA2,Chennai,2013,"1,15,427",Petrol,1st,"2,63,699"
562,Ford Ecosport 1.5 TITANIUMTDCI OPT,Chennai,2014,"1,51,297",Diesel,1st,"4,24,299"
563,Hyundai Elite i20 ASTA 1.4 CRDI,Chennai,2015,"1,27,636",Diesel,1st,"4,47,299"
564,Mercedes Benz A Class A180 CDI STYLE,Chennai,2014,"42,128",Diesel,3rd,"9,11,799"
565,Hyundai i20 SPORTZ 1.4 CRDI,Chennai,2013,"1,15,703",Diesel,2nd,"3,24,999"
566,Hyundai Creta 1.6 BASE,Chennai,2016,"1,82,203",Petrol,1st,"5,83,299"
567,Renault Kwid RXT,Chennai,2016,"29,163",Petrol,1st,"3,25,999"
568,Maruti Ciaz ZXI,Chennai,2014,"35,325",Petrol,1st,"4,63,599"
569,Hyundai Eon ERA PLUS,Chennai,2014,"43,638",Petrol,1st,"2,64,999"
570,Hyundai Elite i20 SPORTZ 1.2,Chennai,2014,"21,097",Petrol,1st,"5,09,199"
571,Hyundai i10 SPORTZ 1.2 AT,Chennai,2009,"59,244",Petrol,2nd,"2,66,399"
572,Volkswagen Polo HIGHLINE1.2L PETROL,Chennai,2015,"44,193",Petrol,2nd,"4,66,999"
573,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Chennai,2018,"21,672",Petrol,2nd,"5,18,099"
574,Tata Tiago XZA+ 1.2 RTN,Chennai,2019,"13,065",Petrol,1st,"5,84,999"
575,Maruti Baleno ZETA 1.2 K12,Chennai,2020,"12,735",Petrol,1st,"7,25,899"
576,Maruti Swift VXI LIMITED EDITION,Chennai,2017,"40,281",Petrol,1st,"4,87,499"
577,Maruti Zen Estilo VXI,Chennai,2009,"60,522",Petrol,2nd,"1,84,499"
578,Ford Figo 1.2 ZXI DURATEC,Chennai,2010,"77,577",Petrol,3rd,"1,92,099"
579,Hyundai Elite i20 1.2 MAGNA PLUS VTVT,Chennai,2019,"11,855",Petrol,2nd,"6,07,099"
580,Honda Civic 1.8S MT,Chennai,2011,"83,808",Petrol,3rd,"3,77,999"
581,Skoda Rapid 1.6 TDI MT AMBITION PLUS,Chennai,2013,"90,271",Diesel,1st,"3,62,299"
582,Hyundai Xcent S 1.2 OPT,Chennai,2014,"82,553",Petrol,1st,"3,85,699"
583,Nissan Micra XV DIESEL,Chennai,2011,"85,958",Diesel,1st,"2,56,599"
584,Hyundai i10 SPORTZ 1.2,Chennai,2008,"1,06,887",Petrol,1st,"1,86,899"
585,Mahindra XUV500 W6 4X2,Chennai,2015,"53,987",Diesel,2nd,"7,70,699"
586,Honda Jazz 1.2 SV MT,Chennai,2016,"72,447",Petrol,1st,"4,98,199"
587,Ford Figo 1.4 TITANIUM DURATORQ,Chennai,2013,"93,069",Diesel,1st,"3,04,099"
588,Chevrolet Beat LT DIESEL,Chennai,2012,"1,07,965",Diesel,1st,"1,87,099"
589,Hyundai Verna 1.6 CRDI SX + AT,Chennai,2018,"73,225",Diesel,1st,"8,02,799"
590,Hyundai Creta 1.6 SX PLUS PETROL,Chennai,2016,"76,727",Petrol,1st,"7,24,999"
