,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
255,Maruti Alto K10 VXI,Ahemdabad,2012,"80,348",Petrol,1st,"1,80,999"
256,Hyundai Xcent S 1.2,Ahemdabad,2018,"45,628",Petrol,1st,"5,33,899"
257,Hyundai Elite i20 SPORTZ 1.2,Ahemdabad,2014,"96,002",Petrol + CNG,1st,"4,57,899"
258,Hyundai Elite i20 1.2 MAGNA PLUS VTVT,Ahemdabad,2019,"45,688",Petrol,1st,"5,82,399"
259,Renault Duster RXE PETROL 104,Ahemdabad,2014,"83,176",Petrol,1st,"3,94,999"
260,Hyundai Elite i20 SPORTZ 1.2,Ahemdabad,2018,"51,511",Petrol,1st,"5,96,199"
261,Maruti S Cross DELTA SHVS,Ahemdabad,2019,"53,506",Diesel,1st,"7,58,999"
262,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2013,"91,134",Petrol,1st,"3,56,799"
263,Maruti Alto 800 LXI,Ahemdabad,2017,"92,430",Petrol + CNG,1st,"2,59,099"
264,Hyundai Elite i20 MAGNA 1.4 CRDI,Ahemdabad,2016,"77,665",Diesel,3rd,"4,23,999"
265,Maruti Swift VDI,Ahemdabad,2014,"1,04,496",Diesel,1st,"3,57,799"
266,Hyundai Creta 1.6 CRDI sx(o) executive,Ahemdabad,2019,"52,649",Diesel,1st,"12,80,699"
267,Maruti Swift Dzire VXI 1.2 BS IV,Ahemdabad,2012,"1,16,551",Petrol,1st,"3,21,099"
268,Maruti Ertiga VXI CNG,Ahemdabad,2018,"1,50,760",Petrol + CNG,1st,"6,89,199"
269,Maruti New  Wagon-R LXI 1.0 L,Ahemdabad,2019,"12,401",Petrol,1st,"4,59,999"
270,Maruti New  Wagon-R VXI 1.2L,Ahemdabad,2019,"5,201",Petrol,1st,"4,78,899"
271,Hyundai Elite i20 MAGNA 1.2,Ahemdabad,2016,"21,496",Petrol,1st,"5,68,999"
272,Maruti Alto K10 LXI,Ahemdabad,2012,"83,950",Petrol,3rd,"1,58,599"
273,Maruti Baleno ZETA 1.2 K12,Ahemdabad,2018,"21,137",Petrol,2nd,"5,33,699"
274,Honda Amaze 1.2 VXMT I VTEC,Ahemdabad,2019,"15,062",Petrol,2nd,"6,37,599"
275,Hyundai i10 ERA 1.1 IRDE,Ahemdabad,2013,"47,894",Petrol + CNG,1st,"2,65,099"
276,Hyundai i20 MAGNA O 1.2,Ahemdabad,2014,"49,430",Petrol + CNG,2nd,"3,75,999"
277,Volkswagen Polo GT TSI 1.2 PETROL AT,Ahemdabad,2015,"18,599",Petrol,2nd,"5,24,599"
278,Hyundai Xcent S 1.2,Ahemdabad,2016,"43,501",Petrol,1st,"4,55,699"
279,Maruti Wagon R 1.0 VXI,Ahemdabad,2018,"74,601",Petrol,1st,"3,53,699"
280,Hyundai Verna 1.6 CRDI SX + AT,Ahemdabad,2018,"60,819",Diesel,1st,"9,20,799"
281,Hyundai i10 MAGNA 1.2 KAPPA2,Ahemdabad,2013,"1,58,876",Petrol + CNG,1st,"2,43,999"
282,Hyundai Eon ERA PLUS,Ahemdabad,2013,"23,878",Petrol,1st,"2,61,999"
283,Maruti Alto LXI,Ahemdabad,2011,"80,405",Petrol,1st,"1,35,099"
284,Hyundai Grand i10 1.2 ASTA (O) AT,Ahemdabad,2016,"24,100",Petrol,1st,"4,81,899"
285,Ford Ecosport 1.5 TITANIUM TI VCT,Ahemdabad,2017,"27,833",Petrol,1st,"6,65,299"
286,Hyundai Creta 1.4 E PLUS CRDI,Ahemdabad,2018,"1,327",Diesel,1st,"9,33,099"
287,Maruti Eeco 5 STR WITH AC PLUSHTR,Ahemdabad,2017,"54,106",Petrol,1st,"3,53,499"
288,Maruti Eeco 5 STR,Ahemdabad,2017,"67,514",Petrol,1st,"2,91,999"
289,Hyundai Grand i10 SPORTZ O 1.2,Ahemdabad,2018,"42,498",Petrol,1st,"4,97,599"
290,Toyota Fortuner 3.0 MT 4X4,Ahemdabad,2012,"1,84,635",Diesel,3rd,"10,29,699"
291,Maruti Celerio ZXI,Ahemdabad,2019,"15,733",Petrol,1st,"4,92,399"
292,Hyundai Grand i10 ASTA 1.2 VTVT,Ahemdabad,2017,"28,789",Petrol,1st,"4,52,499"
293,Maruti Celerio VXI AMT,Ahemdabad,2015,"41,858",Petrol,2nd,"3,34,199"
294,Maruti Wagon R 1.0 VXI AMT,Ahemdabad,2018,"1,489",Petrol,1st,"4,66,899"
295,Maruti Eeco 7 STR,Ahemdabad,2019,"6,475",Petrol + CNG,1st,"4,02,399"
296,Hyundai Eon D LITE PLUS,Ahemdabad,2012,"66,350",Petrol,1st,"1,92,699"
297,Maruti Baleno DELTA 1.2 K12,Ahemdabad,2018,"5,351",Petrol,1st,"5,58,499"
298,Maruti Alto 800 LXI,Ahemdabad,2017,"60,043",Petrol + CNG,1st,"2,71,099"
299,Honda City SV MT PETROL,Ahemdabad,2019,"19,078",Petrol,1st,"7,90,699"
300,Maruti Alto LXI,Ahemdabad,2011,"76,783",Petrol,2nd,"1,60,899"
301,Honda Jazz 1.2 V AT,Ahemdabad,2015,"61,105",Petrol,1st,"5,15,799"
302,Maruti Baleno ALPHA DDIS 190,Ahemdabad,2017,"51,536",Diesel,1st,"5,39,599"
303,Honda Brio 1.2 S MT I VTEC,Ahemdabad,2015,"70,606",Petrol,1st,"3,12,499"
