,Name,Location,Year,Kilometers_Driven,Fuel_Type,Owner_Type,Price in Lakhs
328,Hyundai i10 ERA,Bengaluru,2008,"1,17,033",Petrol,2nd,"2,11,199"
329,Hyundai i20 MAGNA O 1.2,Bengaluru,2011,"76,229",Petrol,1st,"3,85,599"
330,Hyundai Santro Xing GLS,Bengaluru,2007,"8,437",Petrol,1st,"2,76,899"
331,Volkswagen Polo GT TSI 1.2 PETROL AT,Bengaluru,2016,"17,430",Petrol,2nd,"7,34,599"
332,Hyundai i20 MAGNA O 1.2,Bengaluru,2010,"88,825",Petrol,1st,"3,78,099"
333,Maruti Ritz VDI,Bengaluru,2009,"1,70,681",Diesel,1st,"3,01,499"
334,Maruti Omni 5 SEATER,Bengaluru,2015,"80,931",Petrol,2nd,"2,61,699"
335,Toyota YARIS J MT,Bengaluru,2019,"12,672",Petrol,1st,"8,00,199"
336,Hyundai i10 SPORTZ 1.2,Bengaluru,2009,"1,02,544",Petrol,2nd,"2,53,199"
337,Maruti Ritz ZXI,Bengaluru,2010,"69,401",Petrol,1st,"3,30,199"
338,Maruti Alto K10 VXI,Bengaluru,2014,"65,190",Petrol,1st,"3,03,899"
339,Hyundai i10 SPORTZ 1.2,Bengaluru,2009,"88,231",Petrol,1st,"2,57,699"
340,Maruti Alto LXI,Bengaluru,2009,"1,02,742",Petrol,1st,"1,98,399"
341,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Bengaluru,2015,"56,019",Petrol,2nd,"4,25,199"
342,Hyundai i10 MAGNA 1.2 AT,Bengaluru,2008,"85,606",Petrol,1st,"2,88,399"
343,Maruti Alto LXI,Bengaluru,2008,"76,502",Petrol,2nd,"2,01,999"
344,Maruti Celerio VXI (O),Bengaluru,2017,"45,025",Petrol,1st,"3,98,599"
345,Maruti Zen Estilo VXI,Bengaluru,2010,"89,736",Petrol,2nd,"2,10,599"
346,Volkswagen Polo GT TSI,Bengaluru,2019,"5,973",Petrol,1st,"10,19,299"
347,Hyundai i20 Active 1.4 SX,Bengaluru,2016,"55,352",Diesel,1st,"6,67,099"
348,Maruti Swift ZXI 1.3,Bengaluru,2009,"77,463",Petrol,1st,"3,69,999"
349,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2012,"86,258",Petrol,2nd,"3,61,899"
350,Maruti Alto LXI,Bengaluru,2008,"72,819",Petrol,3rd,"1,90,699"
351,Hyundai i10 MAGNA 1.2 KAPPA2,Bengaluru,2011,"1,06,988",Petrol,1st,"3,12,999"
352,Renault Captur RXE PETROL MT,Bengaluru,2019,"30,902",Petrol,1st,"7,74,899"
353,Maruti Wagon R 1.0 VXI,Bengaluru,2015,"68,404",Petrol,2nd,"3,68,699"
354,Tata Tiago XZ 1.2 REVOTRON,Bengaluru,2017,"43,450",Petrol,1st,"5,04,499"
355,Hyundai i10 MAGNA 1.2 AT,Bengaluru,2009,"58,231",Petrol,2nd,"2,44,299"
356,Hyundai i10 SPORTZ 1.2 AT,Bengaluru,2009,"94,539",Petrol,2nd,"2,73,799"
357,Maruti Ritz VXI,Bengaluru,2009,"93,600",Petrol,1st,"2,99,399"
358,Maruti Ertiga ZDI,Bengaluru,2013,"1,12,013",Diesel,2nd,"5,55,999"
359,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2010,"1,03,131",Petrol,2nd,"3,70,699"
360,Volkswagen Vento HIGHLINE PETROL AT,Bengaluru,2010,"89,162",Petrol,1st,"3,91,799"
361,Maruti Swift VXI,Bengaluru,2014,"69,261",Petrol,2nd,"4,32,799"
362,Maruti Ritz VXI BS IV,Bengaluru,2013,"69,878",Petrol,1st,"3,81,499"
363,Mahindra XUV500 W4 4X2,Bengaluru,2016,"81,252",Diesel,2nd,"7,70,999"
364,Toyota Etios GD,Bengaluru,2011,"1,30,494",Diesel,1st,"3,63,999"
365,Maruti Ritz VXI BS IV,Bengaluru,2011,"98,931",Petrol,2nd,"3,80,399"
366,Maruti Alto LXI,Bengaluru,2010,"91,313",Petrol,2nd,"2,02,899"
367,Hyundai Elite i20 ASTA 1.2 DUAL TONE,Bengaluru,2018,"27,247",Petrol,1st,"7,60,399"
368,Hyundai i10 MAGNA,Bengaluru,2007,"72,432",Petrol,2nd,"2,23,399"
369,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2011,"1,08,720",Petrol,1st,"3,04,299"
370,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"94,359",Petrol,1st,"3,01,299"
371,Mahindra XUV500 W6 4X2,Bengaluru,2017,"51,159",Diesel,2nd,"11,36,999"
372,Hyundai Creta 1.6 SX (O) CRDI,Bengaluru,2017,"71,208",Diesel,1st,"11,03,499"
373,Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT,Bengaluru,2016,"76,685",Petrol,1st,"4,28,199"
374,Hyundai Creta 1.6 SX CRDI,Bengaluru,2016,"1,13,273",Diesel,1st,"8,95,899"
375,Maruti Swift Dzire LDI BS IV,Bengaluru,2011,"91,825",Diesel,1st,"4,06,799"
376,Hyundai i10 SPORTZ 1.2 KAPPA2,Bengaluru,2012,"82,823",Petrol,1st,"3,59,599"
377,Hyundai i20 SPORTZ 1.4 CRDI,Bengaluru,2013,"73,269",Diesel,3rd,"4,12,599"
378,Maruti Wagon R 1.0 VXI,Bengaluru,2015,"1,11,252",Petrol,1st,"3,68,399"
379,Chevrolet Enjoy 1.4 LS 8 STR,Bengaluru,2013,"74,517",Petrol,2nd,"3,19,999"
380,Hyundai i10 SPORTZ 1.2,Bengaluru,2009,"85,451",Petrol,1st,"2,68,599"
381,Hyundai Santro Xing GLS,Bengaluru,2008,"1,04,288",Petrol,2nd,"2,44,999"
382,Maruti Alto K10 VXI,Bengaluru,2012,"93,827",Petrol,3rd,"2,18,599"
383,Maruti SX4 ZXI MT BS IV,Bengaluru,2010,"86,200",Petrol,2nd,"2,89,799"
384,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2010,"90,062",Petrol,1st,"3,52,899"
385,Ford Ecosport 1.5 TITANIUMTDCI OPT,Bengaluru,2015,"69,479",Diesel,1st,"6,77,499"
386,Volkswagen Polo GT TSI,Bengaluru,2018,"30,455",Petrol,1st,"7,74,899"
387,Hyundai Elite i20 ASTA 1.2 (O),Bengaluru,2018,"33,951",Petrol,1st,"6,74,099"
388,Honda City S MT PETROL,Bengaluru,2011,"97,999",Petrol,1st,"4,24,699"
389,Honda City S MT PETROL,Bengaluru,2009,"1,42,543",Petrol,1st,"3,01,099"
390,Maruti Celerio VXI,Bengaluru,2017,"1,63,124",Petrol,1st,"3,73,599"
391,Fiat Grand Punto EMOTION 1.3,Bengaluru,2014,"78,875",Diesel,1st,"3,65,599"
392,Volkswagen Vento HIGHLINE DIESEL,Bengaluru,2011,"98,381",Diesel,2nd,"3,76,999"
393,Maruti Ritz VXI BS IV,Bengaluru,2014,"86,798",Petrol,1st,"3,49,299"
394,Volkswagen Polo GT TSI 1.2 PETROL AT,Bengaluru,2016,"64,613",Petrol,2nd,"5,94,399"
395,Tata Indica Vista VX QUADRAJET,Bengaluru,2012,"95,484",Diesel,2nd,"2,97,899"
396,Maruti Swift ZXI 1.3,Bengaluru,2008,"73,400",Petrol,1st,"3,20,599"
397,Maruti Swift VDI,Bengaluru,2008,"75,799",Diesel,1st,"3,23,399"
398,Renault Duster RXZ 85 PS DIESEL,Bengaluru,2017,"30,015",Diesel,1st,"8,35,199"
399,Maruti Swift VXI,Bengaluru,2014,"1,06,319",Petrol,1st,"4,32,899"
400,Maruti Celerio VXI AMT,Bengaluru,2014,"75,878",Petrol,2nd,"3,74,699"
401,Maruti Wagon R Stingray VXI,Bengaluru,2013,"77,367",Petrol,1st,"3,28,899"
402,Maruti Celerio ZXI OPT AMT,Bengaluru,2016,"74,164",Petrol,1st,"4,66,899"
403,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2014,"68,796",Petrol,2nd,"4,78,599"
404,Maruti IGNIS ZETA 1.2 K12,Bengaluru,2018,"73,455",Petrol,1st,"5,41,099"
405,Maruti Swift VXI,Bengaluru,2017,"68,449",Petrol,1st,"5,75,099"
406,Mahindra Scorpio SLE BS IV,Bengaluru,2011,"1,02,067",Diesel,2nd,"4,19,799"
407,Hyundai Xcent SX 1.2 OPT,Bengaluru,2014,"89,674",Petrol,1st,"4,28,199"
408,Hyundai i20 ASTA 1.2,Bengaluru,2010,"97,059",Petrol,2nd,"3,08,799"
409,Skoda Rapid 1.5 TDI AT STYLE PLUS,Bengaluru,2016,"68,918",Diesel,1st,"6,95,099"
410,Maruti Alto LXI,Bengaluru,2011,"1,02,352",Petrol,1st,"1,86,599"
411,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2011,"96,296",Petrol,1st,"3,75,499"
412,Maruti Swift Dzire ZXI 1.2 BS IV,Bengaluru,2012,"1,47,268",Petrol,2nd,"4,25,699"
413,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2011,"96,353",Petrol,2nd,"2,82,599"
414,Maruti Swift Dzire VDI BS IV,Bengaluru,2012,"97,067",Diesel,1st,"4,75,799"
415,Maruti Swift VDI,Bengaluru,2011,"1,03,268",Diesel,2nd,"3,96,099"
416,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2011,"1,37,461",Petrol,1st,"2,88,499"
417,Maruti Swift Dzire VDI BS IV,Bengaluru,2014,"75,129",Diesel,1st,"4,86,399"
418,Maruti Swift VXI,Bengaluru,2010,"1,18,439",Petrol,1st,"2,74,999"
419,Maruti Swift Dzire VDI BS IV,Bengaluru,2012,"1,30,343",Diesel,1st,"5,15,099"
420,Skoda Laura AMBIENTE 2.0 TDI CR MT,Bengaluru,2012,"1,54,914",Diesel,2nd,"4,27,099"
421,Hyundai i20 ASTA 1.2,Bengaluru,2010,"1,14,547",Petrol,1st,"3,32,799"
422,Skoda Laura AMBIENTE 2.0 TDI CR AT,Bengaluru,2012,"1,04,404",Diesel,2nd,"5,21,199"
423,Maruti Swift VXI OPT,Bengaluru,2016,"1,23,507",Petrol,1st,"4,80,999"
424,Maruti Wagon R 1.0 VXI,Bengaluru,2013,"1,15,055",Petrol,2nd,"2,97,499"
425,Maruti Alto K10 VXI,Bengaluru,2010,"1,27,516",Petrol,2nd,"2,00,499"
426,Maruti Alto 800 LXI,Bengaluru,2013,"1,07,100",Petrol,2nd,"2,63,799"
427,Hyundai Santro Xing XO ERLX EURO III,Bengaluru,2007,"82,791",Petrol,1st,"1,98,299"
428,Volkswagen Vento HIGHLINE TDI AT,Bengaluru,2015,"1,12,010",Diesel,1st,"6,64,999"
429,Maruti Swift VDI,Bengaluru,2010,"1,47,768",Diesel,1st,"3,00,999"
430,Maruti Swift Dzire VXI 1.3,Bengaluru,2009,"1,47,270",Petrol,1st,"3,17,499"
431,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2012,"1,15,096",Petrol,1st,"3,98,699"
432,Maruti Swift LDI,Bengaluru,2008,"1,24,921",Diesel,2nd,"2,58,599"
433,Mahindra Thar CRDE 4X4 BS IV,Bengaluru,2018,"92,152",Diesel,1st,"7,25,199"
434,Maruti Swift LDI,Bengaluru,2009,"1,94,924",Diesel,2nd,"2,36,199"
435,Maruti Swift Dzire VDI BS IV,Bengaluru,2012,"1,16,929",Diesel,1st,"5,02,699"
436,Maruti Swift VXI,Bengaluru,2012,"1,19,930",Petrol,2nd,"3,83,599"
437,Maruti Alto K10 VXI,Bengaluru,2014,"1,15,934",Petrol,1st,"3,60,199"
438,Ford Ecosport 1.0 ECOBOOST TITANIUM,Bengaluru,2015,"1,32,016",Petrol,1st,"5,55,899"
439,Toyota Innova 2.5 VX 8 STR BS IV,Bengaluru,2014,"1,86,392",Diesel,2nd,"9,55,799"
440,Toyota Innova 2.5 ZX 7 STR BS IV,Bengaluru,2014,"60,304",Diesel,2nd,"13,79,099"
441,Maruti Baleno DELTA 1.2 K12,Bengaluru,2015,"1,57,108",Petrol,1st,"4,85,199"
442,Honda City V MT DIESEL,Bengaluru,2015,"1,53,704",Diesel,1st,"5,94,199"
443,Toyota Innova 2.5 G4 7 STR,Bengaluru,2010,"2,91,113",Diesel,2nd,"5,57,499"
444,Maruti Celerio VXI AMT,Bengaluru,2014,"1,51,278",Petrol,1st,"3,94,199"
445,Mahindra XUV500 W8 FWD,Bengaluru,2014,"99,272",Diesel,2nd,"7,69,499"
446,Renault Duster RXZ AMT 110 PS,Bengaluru,2016,"1,30,303",Diesel,1st,"6,93,299"
447,Hyundai Santro Xing GLS,Bengaluru,2007,"1,26,399",Petrol,1st,"1,59,199"
448,Maruti Alto LXI,Bengaluru,2010,"1,35,052",Petrol,2nd,"2,13,899"
449,Toyota Innova 2.5 G2 7 Seater,Bengaluru,2013,"30,121",Diesel,1st,"9,36,999"
450,Renault Duster RXZ DIESEL 110,Bengaluru,2018,"89,441",Diesel,1st,"9,16,599"
451,Tata Nano LX SPECIAL EDITION,Bengaluru,2012,"16,737",Petrol,2nd,"1,16,699"
452,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"6,863",Petrol,1st,"3,16,599"
453,Maruti Alto 800 LXI,Bengaluru,2013,"37,821",Petrol,1st,"2,59,099"
454,Maruti Omni 5 SEATER,Bengaluru,2009,"16,094",Petrol,1st,"1,73,999"
455,Hyundai i20 MAGNA O 1.2,Bengaluru,2010,"35,088",Petrol,3rd,"3,64,699"
456,Maruti Celerio VXI AMT,Bengaluru,2016,"19,290",Petrol,2nd,"4,02,999"
457,Maruti Alto K10 VXI,Bengaluru,2014,"22,656",Petrol,1st,"3,06,999"
458,Hyundai Grand i10 SPORTS 1.2 VTVT,Bengaluru,2014,"29,284",Petrol,1st,"4,78,799"
459,Hyundai i10 MAGNA 1.2,Bengaluru,2010,"40,429",Petrol,1st,"2,86,699"
460,Hyundai Eon ERA PLUS,Bengaluru,2014,"36,253",Petrol,1st,"2,69,999"
461,Hyundai i10 MAGNA 1.1 IRDE2,Bengaluru,2010,"38,567",Petrol,1st,"2,94,599"
462,Hyundai Eon MAGNA,Bengaluru,2011,"27,318",Petrol,1st,"2,67,899"
463,Tata Indica Vista VX QUADRAJET,Bengaluru,2011,"20,657",Diesel,1st,"2,77,599"
464,Tata Nano XT TWIST,Bengaluru,2016,"31,828",Petrol,1st,"1,89,399"
465,Renault Kwid RXT Opt,Bengaluru,2016,"15,874",Petrol,1st,"3,67,799"
466,Honda Brio 1.2 S MT I VTEC,Bengaluru,2013,"23,011",Petrol,2nd,"3,43,099"
467,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2013,"18,428",Petrol,1st,"3,23,199"
468,Ford Figo 1.4 EXI DURATORQ,Bengaluru,2012,"43,307",Diesel,2nd,"3,42,299"
469,Maruti Wagon R 1.0 VXI,Bengaluru,2011,"33,891",Petrol,1st,"3,21,599"
470,Hyundai Verna FLUIDIC 1.6 SX VTVT,Bengaluru,2013,"42,178",Petrol,3rd,"5,57,699"
471,Hyundai i20 MAGNA O 1.2,Bengaluru,2013,"34,999",Petrol,1st,"4,65,899"
472,Tata Nano TWIST XTA,Bengaluru,2016,"5,063",Petrol,1st,"2,56,499"
473,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2011,"38,301",Petrol,2nd,"3,00,999"
474,Hyundai Eon ERA PLUS,Bengaluru,2013,"48,799",Petrol,2nd,"2,70,699"
475,Maruti Celerio ZXI OPT AMT,Bengaluru,2017,"30,029",Petrol,1st,"4,57,499"
476,Maruti Alto K10 VXI,Bengaluru,2014,"39,824",Petrol,2nd,"2,83,899"
477,Maruti Alto 800 LXI,Bengaluru,2016,"27,100",Petrol,1st,"3,13,499"
478,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2011,"66,702",Petrol,5th,"3,60,899"
479,Hyundai i20 MAGNA O 1.2,Bengaluru,2011,"38,857",Petrol,1st,"3,64,799"
480,Toyota Etios Liva G,Bengaluru,2011,"44,575",Petrol,1st,"3,73,699"
481,Hyundai i20 SPORTZ 1.2 O,Bengaluru,2011,"34,630",Petrol,1st,"3,87,699"
482,Renault Kwid CLIMBER 1.0 AT,Bengaluru,2018,"19,093",Petrol,2nd,"4,06,099"
483,Maruti Wagon R 1.0 VXI,Bengaluru,2014,"43,955",Petrol,1st,"3,57,499"
484,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2011,"48,576",Petrol,2nd,"3,42,099"
485,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2015,"15,107",Petrol,1st,"3,90,199"
486,Maruti Celerio ZXI AMT,Bengaluru,2015,"30,446",Petrol,1st,"4,17,099"
487,Ford Figo 1.2 TITANIUM DURATEC,Bengaluru,2010,"53,440",Petrol,1st,"2,91,999"
488,Maruti Alto 800 LXI,Bengaluru,2013,"33,334",Petrol,1st,"2,62,999"
489,Maruti Alto LXI,Bengaluru,2007,"33,538",Petrol,1st,"1,76,799"
490,Maruti Alto K10 VXI,Bengaluru,2012,"43,367",Petrol,2nd,"2,76,399"
491,Maruti Swift Dzire VXI 1.2 BS IV,Bengaluru,2014,"14,670",Petrol,1st,"5,30,599"
492,Renault Kwid RXT Opt,Bengaluru,2016,"27,002",Petrol,1st,"3,55,699"
493,Chevrolet Beat LT DIESEL,Bengaluru,2013,"45,258",Diesel,1st,"2,59,099"
494,Hyundai Eon MAGNA PLUS,Bengaluru,2014,"11,139",Petrol,1st,"3,10,699"
495,Hyundai Verna FLUIDIC 1.6 SX VTVT,Bengaluru,2013,"50,364",Petrol,2nd,"5,34,299"
496,Honda Brio 1.2 S MT I VTEC,Bengaluru,2012,"47,649",Petrol,1st,"3,59,299"
497,Hyundai Grand i10 ASTA 1.2 (O) VTVT,Bengaluru,2015,"32,531",Petrol,1st,"4,64,299"
498,Hyundai Grand i10 ASTA AT 1.2 KAPPA VTVT,Bengaluru,2016,"19,472",Petrol,1st,"4,62,599"
499,Maruti Swift VXI,Bengaluru,2015,"21,156",Petrol,1st,"5,35,999"
500,Tata Tiago XZA 1.2 REVOTRON,Bengaluru,2018,"7,931",Petrol,1st,"5,47,499"
501,Maruti Alto 800 LXI,Bengaluru,2014,"48,657",Petrol,1st,"2,57,499"
502,Maruti Swift VXI,Bengaluru,2018,"15,587",Petrol,1st,"6,54,899"
503,Hyundai Eon MAGNA PLUS,Bengaluru,2017,"27,757",Petrol,1st,"3,27,099"
504,Maruti Alto K10 VXI,Bengaluru,2012,"67,346",Petrol,1st,"2,60,999"
505,Tata Nano TWIST XTA,Bengaluru,2015,"35,074",Petrol,1st,"2,37,599"
506,Renault Kwid RXL1.0 EASY-R AT,Bengaluru,2017,"29,546",Petrol,2nd,"3,28,499"
507,Maruti Alto LXI,Bengaluru,2012,"39,773",Petrol,2nd,"2,55,099"
508,Renault Kwid RXL,Bengaluru,2018,744,Petrol,1st,"3,71,499"
509,Maruti Wagon R 1.0 VXI,Bengaluru,2016,"14,125",Petrol,1st,"4,23,499"
510,Maruti Alto 800 LXI,Bengaluru,2014,"21,725",Petrol,1st,"2,71,799"
511,Skoda Rapid ELEGANCE 1.6 TDI MT,Bengaluru,2011,"52,479",Diesel,2nd,"4,33,499"
512,Maruti Eeco 5 STR WITH AC PLUSHTR,Bengaluru,2018,"31,895",Petrol,1st,"4,10,299"
513,Mahindra Scorpio S5,Bengaluru,2020,"3,263",Diesel,1st,"12,78,199"
514,Hyundai Eon MAGNA PLUS,Bengaluru,2015,"22,017",Petrol,1st,"3,04,199"
515,Renault Kwid CLIMBER 1.0 AT,Bengaluru,2017,"28,568",Petrol,1st,"3,95,399"
516,Hyundai Grand i10 SPORTS 1.2 VTVT,Bengaluru,2018,"21,074",Petrol,1st,"5,03,399"
517,Hyundai i10 SPORTZ 1.2 AT KAPPA2,Bengaluru,2012,"41,889",Petrol,2nd,"3,48,899"
518,Maruti Swift VXI,Bengaluru,2012,"34,311",Petrol,1st,"4,40,199"
519,Maruti OMNI E STD,Bengaluru,2018,"20,552",Petrol + LPG,1st,"2,95,999"
520,Toyota Etios V,Bengaluru,2011,"54,590",Petrol,1st,"3,70,999"
